0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16
480,533,452,519,539,479,476,468,498,452,504,430,436,549,410,510,0
481,533,453,520,541,481,477,469,499,454,505,432,438,550,412,512,0
482,535,455,522,543,482,479,471,500,455,506,433,439,551,413,512,0
484,536,456,522,543,484,480,472,501,456,507,434,440,552,414,513,0
484,536,458,523,543,484,479,472,501,455,506,433,440,551,414,512,0
483,535,455,522,541,483,478,471,499,454,505,431,439,550,414,511,0
485,535,456,522,542,484,478,471,499,454,505,430,439,550,416,512,0
484,535,458,522,542,484,478,471,499,456,505,432,439,550,414,511,0
484,535,456,521,541,484,478,471,499,456,505,432,438,550,414,511,0
483,533,456,520,540,482,477,469,497,455,504,431,437,549,413,510,0
